temperature,precipitation,humidity,windspeed,is_day,shortwave_radiation,year,month,day,id
26.9,0,24,10.9,1,661,2021,2,1,bd80a2d0-c0b6-4ab9-a6f9-bcab6053bb94
26.6,0,24,9.7,1,467,2021,2,1,58cc8ec4-be4f-4d90-84d1-0a8b7cbc1784
25.9,0,24,5.2,1,238,2021,2,1,348ef77b-07b0-430a-a790-c3a88fc5ae1d
25.1,0,26,4.1,0,37,2021,2,1,46cb371c-0ce9-42dd-991a-b43c5c157979
24.8,0,25,3.5,0,0,2021,2,1,f285e01e-25bf-427b-9d0d-254e4c44685f
22.1,0,31,5.9,0,0,2021,2,1,8824d228-d95a-4173-8dc8-629c5fabf2c7
19.6,0,38,6.4,0,0,2021,2,1,9414b29b-d556-4b41-b150-f14d6c4ecc77
18.1,0,40,4.8,0,0,2021,2,1,86d08828-5ce5-48b3-af87-147e452d1e73
16.8,0,39,10.1,0,0,2021,2,2,e1a1ca78-6457-475f-bae9-8cee462f6418
15.6,0,41,4.7,0,0,2021,2,2,9ad28c49-b5fd-4887-9809-5007328a1deb
14.6,0,44,5.1,0,0,2021,2,2,ce9d2514-a3e5-4c59-8a94-de3c7b533e44
